,            Втулка резинка глушителя 286581R000/286581C000 SOLARIS Портер,,00000003325,286581C000,41,2,,"258,00"
,            Втулка резинка глушителя 287680U000 SOLARIS Портер,,00000003300,287680U000,41,2,,"79,00"
,            ВТУЛКА РЕЗИНОВАЯ 253351P000 SOLARIS Портер,,00000005029,253351P000,100,,,"165,00"
,            ВТУЛКА РЕЙКА РУЛЕВОГО МЕХАНИЗМА 577104L000 SOLARIS Портер,,00000005682,577104L000,9,5,,"4 690,00"
,            ВТУЛКА РУКОЯТКИ РЫЧАГА КПП 437130U100 SOLARIS Портер,,00000005030,437130U100,46,,,"434,00"
,            ВТУЛКА РУКОЯТКИ РЫЧАГА КПП 437133X100 SOLARIS Портер,,00000005031,437133X100,46,,,"660,00"
,            Втулка рукоятки рычага кпп 467270U100S4 SOLARIS Портер,,00000005032,467270U100S4,46,,,"446,00"
,            ВТУЛКА РЫЧАГА 437613K000 SOLARIS Портер,,00000005033,437613K000,10,1,,"144,00"
,            ВТУЛКА РЫЧАГА КПП 4376210000 SOLARIS Портер,,00000005034,4376210000,49,1,,"216,00"
,            ВТУЛКА РЫЧАГА КПП 4376238210 SOLARIS Портер,,00000005035,4376238210,49,1,,"171,00"
,            Втулка стабилизатора переднего 548133X000 SOLARIS Портер,,00000002785,548133X000,14,5,"Втулка стабилизатора переднего на Портер , деталь изготовленная из плотной резины , которая закрепляет стойку стабилизатора к корпусу автомобиля. Оригинальный номер детали 548133X000","159,00"
,            ВТУЛКА ТОРМОЗНОГО СУППОРТА 582220U000 SOLARIS Портер,,00000005036,582220U000,19,1,,"480,00"
,            ВТУЛКА УПОРНАЯ РУЛЕВОГО МЕХАНИЗМА 565214L000 SOLARIS Портер,,00000003766,565214L000,9,3,,"392,00"
,            ВЫКЛЮЧАТЕЛЬ РЕГУЛИРОВКИ ПОЛОЖЕНИЯ ФАР 933551R000RY SOLARIS Портер,,00000006524,933551R000RY,59,4,,"282,00"
,            Выключатель стеклоподъемника двери 935701R010S4 SOLARIS Портер,,00000006525,935701R010S4,59,4,,"5 370,00"
,            Выключатель стеклоподъемника двери 935701R300S4 SOLARIS Портер,,00000006526,935701R300S4,59,4,,"7 044,00"
,            Выключатель стеклоподъемника двери 935701R410MA2 SOLARIS Портер,,00000006527,935701R410MA2,59,4,,"5 644,00"
,            Выключатель стеклоподъемника двери 935701R410S4 SOLARIS Портер,,00000006528,935701R410S4,59,4,,"5 924,00"
,            Выключатель стеклоподъемника двери 935801R000 SOLARIS Портер,,00000006529,935801R000,59,4,,"440,00"
,            Выключатель стеклоподъемника двери 935801R000S4 SOLARIS Портер,,00000006530,935801R000S4,59,4,,"1 442,00"
,            ВЫКЛЮЧАТЕЛЬ СТЕКЛОПОДЪЕМНИКА СТЕКЛА ДВЕРИ (КЛАВ.) 935811R000S4 SOLARIS Портер,,00000006531,935811R000S4,59,4,,"1 102,00"
,            ВЫПРЯМИТЕЛЬ ГЕНЕРАТОРА 373702A400 SOLARIS Портер,,00000005037,373702A400,53,1,,"4 031,00"
,            ВЫПУСКНОЙ КОЛЛЕКТОР ДВИГАТЕЛЯ 285102BWA0 SOLARIS Портер,,00000005038,285102BWA0,39,5,"Выпускной коллектор Портер обеспечивает отвод обработанных газов и занимается продувом цилиндров двигателя. В Портере, как и в остальных машинах, на выпускной коллектор приходится очень большая температурная нагрузка, поэтому сам коллектор делают из жаропрочного чугуна. Так же к выпускному коллектору крепится труба 	глушителя .Для защиты системы выпуска Портера используют гнущийся 	металлический шланг в стальной оболочке, который обычно называется Сильфон 	(муфта).Оригинальный номер 285102BWA0","49 283,00"
,            ГАЕЧНЫЙ КЛЮЧ 0913511210 SOLARIS Портер,,00000006312,0913511210,,,,"206,00"
,            ГАЙКА 1022608007K SOLARIS Портер,,00000006318,1022608007K,66,,,"57,00"
,            Гайка 1327006007K SOLARIS Портер,,00000003768,1327006007K,66,,,"21,00"
,            Гайка 1327008001 SOLARIS Портер,,00000003773,1327008001,66,,,"72,00"
,            Гайка 1327106003 1327106001 SOLARIS Портер,,00000003778,1327106001,66,,,"33,00"
,            Гайка 1327106003 SOLARIS Портер,,00000003779,1327106001,66,,,"30,00"
,            Гайка 1327106007K SOLARIS Портер,,00000003769,1327106007K,66,,,"18,00"
,            ГАЙКА 1327110001 SOLARIS Портер,,00000006313,1327110001,66,,,"102,00"
,            ГАЙКА 1336606001 SOLARIS Портер,,00000006314,1336606001,66,,,"51,00"
,            ГАЙКА 1338506001 SOLARIS Портер,,00000006315,1338506001,66,,,"45,00"
,            ГАЙКА 1338506003 SOLARIS Портер,,00000006316,1338506003,66,,,"45,00"
,            ГАЙКА 1338506007B SOLARIS Портер,,00000006319,1338506007B,66,,,"24,00"
,            ГАЙКА 1338606007B SOLARIS Портер,,00000006320,1338606007B,66,,,"81,00"
,            ГАЙКА 1338606007K SOLARIS Портер,,00000006321,1338606007K,66,,,"75,00"
,            ГАЙКА 1339006007K SOLARIS Портер,,00000006322,1339006007K,66,,,"75,00"
,            Гайка 1339506001 SOLARIS Портер,,00000003775,1339506001,66,,,"24,00"
,            Гайка 1339508001 SOLARIS Портер,,00000006317,1339508001,66,,,"60,00"
,            ГАЙКА 1339508006B SOLARIS Портер,,00000006323,1339508006B,66,,,"60,00"
,            Гайка 1339508007K SOLARIS Портер,,00000006324,1339508007K,66,,,"24,00"
,            Гайка 1339608007k 1339608001 SOLARIS Портер,,00000003780,1339608001,66,,,"24,00"
,            Гайка 1339608007k SOLARIS Портер,,00000003781,1339608001,68,,,"42,00"
,            ГАЙКА 218222G000 SOLARIS Портер,,00000006198,218222G000,68,,,"72,00"
,            Гайка 495512G100 SOLARIS Портер,,00000005040,495512G100,68,,Гайка стальная ступечная для Hyundai Портер.Оригинальный номер 495512G100,"93,00"
,            Гайка 545591F000 SOLARIS Портер,,00000003772,545591F000,68,,,"117,00"
,            Гайка 5455926000 SOLARIS Портер,,00000003776,5455926000,68,,,"72,00"
,            Гайка 552592M000 SOLARIS Портер,,00000005041,552592M000,68,,,"288,00"
,            Гайка 561952F000 SOLARIS Портер,,00000005042,561952F000,68,,,"51,00"
,            ГАЙКА 626182F010 SOLARIS Портер,,00000005043,626182F010,68,,,"141,00"
,            Гайка 626184D000 SOLARIS Портер,,00000003767,626184D000,68,,,"108,00"
,            Гайка 8414526000 SOLARIS Портер,,00000003774,8414526000,68,,,"27,00"
,            Гайка 8414734000 SOLARIS Портер,,00000005039,8414734000,68,,,"15,00"
,            Гайка 8682528000 SOLARIS Портер,,00000003770,8682528000,68,,,"18,00"
,            Гайка 873131C000 SOLARIS Портер,,00000005044,873131C000,68,,,"12,00"
,            ГАЙКА 981362B000 SOLARIS Портер,,00000003771,981362B000,68,,,"93,00"
,            ГАЙКА M12 311092B000 SOLARIS Портер,,00000005045,311092B000,68,,,"111,00"
,            ГАЙКА M12 962174L000 SOLARIS Портер,,00000006375,962174L000,68,,,"322,00"
,            ГАЙКА M6 1327006001 SOLARIS Портер,,00000006325,1327006001,68,,,"39,00"
,            ГАЙКА M6 1327006007B SOLARIS Портер,,00000003784,1327006007B,68,,,"18,00"
,            ГАЙКА M6 1338610007K SOLARIS Портер,,00000003783,1338610007K,68,,,"42,00"
,            ГАЙКА M6 1339606007K SOLARIS Портер,,00000003782,1339606007K,68,,,"24,00"
,            Гайка m6 2811622000 SOLARIS Портер,,00000005046,2811622000,68,,,"27,00"
,            ГАЙКА M6 626181F000 SOLARIS Портер,,00000005047,626181F000,68,,,"111,00"
,            ГАЙКА M6 8665517000 SOLARIS Портер,,00000003785,8665517000,68,,,"24,00"
,            ГАЙКА M8 1022608001 SOLARIS Портер,,00000006326,1022608001,68,,,"57,00"
,            ГАЙКА заднего фонаря KIA 815643E000 SOLARIS Портер,,00000005048,815643E000,68,,,"60,00"
,            Гайка колеса  (лит диск) 52950M1000 SOLARIS Портер,,00000003786,52950M1000,68,5,,"87,00"
,            Гайка колеса  (стал диск) 5295017000 SOLARIS Портер,,00000003787,5295017000,68,5,,"84,00"
,            Гайка КПП 4321622001 SOLARIS Портер,,00000003788,4321622001,68,,,"334,00"
,            Гайка крепления стойки стабилизатора заднего 1339610007K SOLARIS Портер,,00000003789,1339610007K,68,,,"33,00"
,            ГАЙКА М10 1339612007K SOLARIS Портер,,00000003790,1339612007K,68,,,"93,00"
,            ГАЙКА М12 962662F010 SOLARIS Портер,,00000006376,962662F010,68,,,"282,00"
,            ГАЙКА М14 565334L000 SOLARIS Портер,,00000005049,565334L000,68,,,"219,00"
,            ГАЙКА М40 1339606001 SOLARIS Портер,,00000006327,1339606001,68,,,"24,00"
,            ГАЙКА М40 3731137400 SOLARIS Портер,,00000005050,3731137400,68,,,"159,00"
,            ГАЙКА М40 4581939010 SOLARIS Портер,,00000005051,4581939010,68,,,"410,00"
,            ГАЙКА М5 863553E000 SOLARIS Портер,,00000005052,863553E000,68,,,"57,00"
,            ГАЙКА М6 1339608007B SOLARIS Портер,,00000006328,1339608007B,68,,,"54,00"
,            ГАЙКА М6 361272B100 SOLARIS Портер,,00000005053,361272B100,68,,,"45,00"
,            ГАЙКА М6 577194L000 SOLARIS Портер,,00000005054,577194L000,68,,,"180,00"
,            ГАЙКА М6 873161R000 SOLARIS Портер,,00000005055,873161R000,68,,,"72,00"
,            ГАЙКА М8 1338608007K SOLARIS Портер,,00000006329,1338608007K,68,,,"36,00"
,            ГАЙКА М8 1339712007K SOLARIS Портер,,00000006330,1339712007K,68,,,"126,00"
,            Гайка рулевого наконечника 1313410007B SOLARIS Портер,,00000003791,1313410007B,68,,,"75,00"
,            Гайка с буртиком 545592E000 SOLARIS Портер,,00000003792,545592E000,68,,,"48,00"
,            Гайка шаровой опоры 1326212007K SOLARIS Портер,,00000003793,1326212007K,68,,,"63,00"
